FID,IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
NA18574,NA18574,-16.78637958251213,84.46890905680998,-9.877472565253985,-20.444155481979543,2.125677795052628,22.20158810094316,1.9259315546713427,-0.22107595359387663,1.744893264312535,-1.0920767232508013,0.5257663952091837,-2.008389961167803,-2.4241300572004394,3.3720053487574053,2.6425191449726966,1.4685827655943766,2.1257935716778804,-2.5818285678741435,-1.5677638148011193,5.915260845694489,2.577284298307404,-0.684751053976098,-4.84417658622963,-2.3265192410210096,-6.345565385521692,-3.266762197931643,0.7281234235522838,4.3142093277441615,4.598791526023924,1.5838160484406325,2.7565939067261054,-6.301372085290849,-1.3474198151783914,2.475335356134831,3.4010501257940526,1.6048856857662184,5.562888297827786,4.170885408773444,1.1033167636043293,0.5491789094938442,4.432731559389184,1.134186558738291,-5.914619520032934,-4.82078656868097,1.8303596699314633,0.7448273266995058,4.127166356964681,-3.951419588324277,-9.332063154104077,-2.947444826824279,EAS
HG01197,HG01197,-23.098233072195455,-25.055272360531486,-19.493413541697276,5.760082865844152,7.333565795107255,-4.762665871683454,10.983143166142925,8.12953616532593,-11.8977854703739,-13.556307710986799,6.5255769815334235,-3.3677624338478993,26.357706400829283,27.425566629602393,2.0443062913978505,-15.817234199639676,9.563394773842216,5.553225047458775,-3.0052345206562396,-15.96902733778833,-8.734271009239777,-3.7307515262710567,2.3461396485045083,-15.019777427753738,-1.632900376341863,9.420535280372556,-6.931259910286986,-0.8546894328805843,6.2721338325800815,-6.288326091101766,0.42910701058686856,12.483610563132592,-17.429721870952285,-3.7379834504477594,-2.187476787240839,17.11683937804211,-2.603905793003685,-1.529416283952718,-3.3514638042164533,-7.698046997651127,18.83619260019771,-7.109357795445725,-3.888840274694204,10.331798536133263,30.862107288960956,-19.775048627254797,-12.969864248616298,-0.8028953836654498,8.836271465603213,-5.110814211909248,AMR
NA19139,NA19139,85.87342018204727,-9.5671141027015,-2.1879382011522455,-0.5244928863380898,-3.600490726949107,-2.590789070378941,-2.981282469757353,-16.100241719457582,-6.747139302193414,-13.619232715829197,-9.381391461412258,-3.057712544340681,-4.686478672190223,4.014741075568765,-6.131291027124582,5.0333190084309,5.085700978987381,5.6884341910024725,-3.6272240311102024,-13.372669186138454,-3.753036308509075,1.2229709529215536,5.774540757453313,-12.090638160258232,-16.892777390510634,3.5193872226754745,13.701615218156824,6.430326514512226,10.771968235810423,-8.302758333827569,-1.654773736534179,-7.600031868327473,6.1804448964879715,-7.011595151121886,-5.928856684574619,-3.23790663303515,4.952833873584305,3.698149930065125,17.735788207008735,15.797489908217752,11.402433089712128,-5.886931300456311,-4.820523074156453,18.617565507953064,-6.516554782047159,-0.5030237042952954,13.357111388750196,-11.827597880356086,12.24634892584624,11.217316776637333,AFR
HG03438,HG03438,82.97408256949515,-8.321209839727667,0.30021045554506426,-0.5043908524451202,-1.1521048630603208,-0.462915940255677,-2.0827616675489726,15.072647186405993,6.856769446034033,0.23025446489120613,-3.02198797711402,-1.8679191769676353,-3.8798492093544588,-7.53807492486745,3.184541909096591,3.4758501359151177,-12.764275171572228,5.36450297197414,1.1336536356904774,5.778900419421795,-3.2648521553881586,-5.814985085469325,0.9845529316930377,-2.9368669137169334,-4.903255917467633,13.381446333811034,2.4562464900934016,9.11325863360763,8.93874349645776,0.6796682401569046,7.794053829853558,2.64099537725834,0.2910630678588777,7.875223115519261,3.3022804560366295,17.999640348526732,-6.120894185288602,-3.2675541016288623,-2.0739222204812817,0.5162801667915203,7.40568188749131,-4.014310333261623,3.3788554287707426,2.2620114736419423,4.899381607975215,6.386323582466172,7.541644860340883,-3.6277125273133173,0.08129819364323089,-9.194801633715945,AAC
NA20807,NA20807,-32.96522543267945,-39.36288528535322,-11.744615798723405,-15.923068404341594,0.8548136055799873,-3.325040153304315,9.412747870846845,1.9649717086231053,-4.2029362621840525,-2.078391461289817,6.136365757131646,0.326617113819899,1.252373705837578,-4.677615995731216,0.26416695974462373,-1.8041633209300008,-5.796494730762221,-3.841513889843105,6.044915649351957,-3.6855383775014174,2.956667833418591,-9.52206257644347,-2.534022992806232,8.177785740681234,-4.7119790190866135,0.1662431781070807,4.305301876419196,2.831000963746848,0.569281778089445,-0.7941675423630689,-1.3134502444750327,-1.7077595679831759,-0.03574117456496125,2.254917242106234,3.3626965026389573,-2.440543325182133,1.4535070743427816,-1.1765039860227342,-1.6084063395738506,-0.136038579116096,4.494335063769122,-1.387202063987249,5.95099329349714,3.8871658723946716,-0.4857451160801665,-1.438913641517371,0.7727461102035527,1.080611147344476,2.6049186954575814,-3.6113232363148042,EUR
NA18573,NA18573,-14.522461458021466,83.86109146632936,-11.40551182503854,-22.6544942873114,1.220167388556911,5.204244621016569,-1.142221102860112,-0.15406749461936184,5.1368960975283855,-1.9583065115215725,0.8048063120708003,-1.423076521065234,3.1670910031412456,6.581728441172256,-1.3835303316842729,0.42562316147933515,1.0727985102438755,-2.1634674165764913,-3.567224622803351,2.3600209720438836,6.853418967048063,-4.020187605154193,1.9093579434290546,-2.2254326143182666,-8.177468230452432,0.17270970244217193,1.4130531766603496,-0.9710975383767705,-7.31717168456684,2.782148258263535,3.2321507578778417,4.9289875069318265,-1.8380100422794665,-1.3426593724573972,4.141104380699617,1.6946123003093325,-6.6414259579285355,-0.2405051960895469,3.1008234075635204,1.0024624719180544,2.9044536031377315,-1.0796492072422186,-3.741670035353239,1.4585672391873672,-0.878030822096392,2.3134857449325286,2.0863285056191128,-3.926234112656308,4.184325435264177,0.11353948697885184,EAS
HG01874,HG01874,-14.442478352449925,83.41054997886519,-7.176569096684209,-24.03505666177339,1.3690141812223082,-24.621023812646424,-2.9955423009580855,3.188712752270973,5.488982179233482,2.7295254150796664,1.4715639495846677,1.2568778448032596,-3.0220736706021785,1.8681599434390403,0.30749861423626584,-6.465668773666717,2.9793976507833624,1.4300625282548896,6.839790833080621,-0.7114530417628705,1.9081524118268998,1.122640489428918,-1.844656313000883,2.961297413349874,5.299363158377354,-1.8816738576646463,2.3854246628188167,-1.7521309785006145,-0.8322992827992888,2.1071281935764645,3.272357057819242,-1.9823604680956637,0.8759911883697981,0.3209517035787121,-6.097797089507976,-4.334844833943685,2.984600970799428,4.121638082885202,1.1781016331969407,-0.1960437339427373,-3.176517786942416,-3.8248798110580973,4.222355486326344,-2.9878079956802566,1.7228589483054124,-0.7758284293764987,-3.3801794653204635,-1.113075675229338,1.4224110298287866,5.253727147185146,EAS
HG01532,HG01532,-27.262289527817906,-38.060947969706966,-13.78117550005058,-13.264018547934809,13.153757482167787,-3.635122782898351,14.265441364575983,1.7024139928506352,-10.16033517341402,0.8456375526775675,4.833546299408952,8.726755384390628,-13.313818751043286,3.516121551459998,6.076431161836657,-8.29493275196671,2.8391060493318463,-6.508199340361705,3.1362069128322596,20.080615974788024,-2.199424396810654,-6.9002767016737705,6.652363409903163,6.906858133161586,-4.5490228536049075,7.784631289648742,-6.226118002738501,-7.632733625000366,7.0151251335411295,11.226353241072244,-6.1592994432409895,-4.104853041665548,11.804323777843386,-2.1844751319238407,8.961663735977652,4.246657104607676,2.826732874943496,-20.41051297180657,-4.4146977179091005,5.3845047442615055,-0.453762977379693,9.290876767038524,2.811340513893522,-10.692214315272997,3.617781431437478,8.168025219643939,1.6871738594300818,-0.9564186517411308,-2.0216180343369157,-1.8624761613774188,EUR
HGDP00192,HGDP00192,-21.988525530463814,-5.4098318819078,44.511717394893374,16.925656354928172,0.24799788976505285,4.266888437383013,2.290641103196212,-5.832144859334785,9.189547651632335,-0.8828960470198419,2.155434415398869,-9.83903486169315,6.12422950995009,6.271309114866755,-0.8443103765678045,-8.316002909330983,3.404087022623958,-1.7152611491644578,-4.690606570306222,3.2720334035698664,0.6740859652145521,-1.1842674165332225,-3.244661658810764,-2.3798876710631878,2.3291079094898315,-5.449254698236779,-1.8902667671510367,-3.6957343913745784,1.1882418213852566,6.107353016060829,6.556488779679848,-7.649202999946316,-2.306166294672386,-1.098594397429977,0.36069295429669296,-5.804346928912519,-0.004651715058223816,2.6260369165029336,-5.407501766305379,-6.168221535841142,0.9014354157511719,-1.4037380257166043,4.467854728129091,-5.343483010269633,-1.3086974500684012,1.0084654750961903,0.4137502299644652,-3.09612971318174,-1.6143514103117929,1.3093961408926067,CAS
HGDP00594,HGDP00594,-25.07018155086955,-33.07811746370317,-0.2983223558006599,-14.236170848068202,-21.144130535191884,-6.571000539084961,34.59612261971258,0.7543730640708263,12.808733380251864,0.4424353717093243,-21.464273323375924,-8.970103711672014,-15.855990551982787,1.1951901050083282,1.60896428439055,1.2890468373216588,-5.685667891341731,12.1407447946334,20.423508746157037,1.9729133158904415,-6.827683437901373,0.5890643471512699,-2.6350062181313363,1.013609075729346,-14.164485818742,3.025772027848672,1.1923415411853524,9.094004469136339,-0.7562483021908161,-14.431868510632702,-1.842000697776809,8.806526555626563,8.26837864428045,-1.7937335696052998,2.3325876646871953,-3.0065780225142396,-2.3112017335832236,0.6087159092770681,-3.62716390305631,-0.5392921726095021,1.2990818421764256,0.8968175796797115,0.6689358409515512,4.640989802016286,-0.17762734343393763,8.71545369410187,0.37884326756427944,0.8304985170935748,-0.9650571310533271,6.855125581922045,MDE
HG00140,HG00140,-35.32888697107617,-35.99133296716685,-14.391066734305298,-8.954099542879256,29.147908964376025,2.9650952934932246,-2.231870768869506,0.024745994837601284,3.591852172041995,-1.8550653770752188,1.302322629689062,-5.394101406806538,-6.3770916155852575,1.9020050827248696,-4.384636715966422,-8.279090732011555,-8.903853529317377,-0.9324342789944432,1.9353938249050033,8.577508642824757,-2.6300645697167497,-1.6189758328813015,4.947253110552761,-3.1813322640351234,3.111872871731721,2.8522124491216685,-2.0456091112391603,2.948372031351947,0.19258371003289818,0.9138427261823185,-4.138835279123972,-5.242526943166362,1.063118445598669,-2.3999793635271125,-1.1683941624358283,3.0813060800390057,-7.7264601523879115,2.307755809920893,-1.0918755088322274,4.615441377260413,1.9985833202871601,4.120775423120219,-3.7463198823742014,4.826817116047116,-0.08637753900143012,-1.0351009548006649,4.779395656893769,-2.7282522435959424,-1.3106881257167247,-3.282462003222717,EUR
AJ,AP4D4,-31.29722829108766,-40.182877262322336,-10.42580147536253,-22.621836892788377,-36.110112681789836,2.875400289202718,-17.924293640897254,-3.203192141812339,-0.33986970432242675,3.2529600684215243,1.9625453441577467,2.345585559766594,4.6674222832916445,-2.1905260466431797,4.668364569872664,1.8919383052383907,2.786052835588095,1.2102829083007702,9.235685441903263,6.198308651981236,-1.7390659357126574,-3.284442773566958,-0.14985480914997318,0.924558059015636,2.449599931270428,0.7338841897598019,-2.5501369315394715,-0.30038136789378267,0.029779736628970165,-0.6278445074713845,1.0788384306664383,-1.724253969389866,1.4817609494542434,-3.3062455872201997,8.102466331068022,0.22256253803477857,4.889899557943567,0.6414633984470712,-5.63333018278645,-1.510949039645244,-8.36662614820332,-0.23869504920070117,2.1769063113907756,-2.959897396991343,3.4203405044546353,-1.3798367493018404,-4.2985864612045495,1.8560807314672751,2.3707221921686994,0.2021401264623026,AJ
NA19750,NA19750,-25.225961465050766,-11.30036900857339,-25.60301081065142,25.660677056212116,4.736018193432763,0.16346810011341556,4.17873714570369,3.872497406637455,-11.185826148635831,-0.2586534807713599,9.336993780025612,2.896790489347251,0.646841544656514,-4.657357875915658,0.260009718330339,0.21294412728724463,-40.31959912393167,3.8547762096952045,-3.55451000863769,-0.44651317362351434,-1.190453124155925,-7.029344848188121,14.637197527079508,-10.995171472373377,1.043899449657535,-2.810182860818499,-9.147107154865607,9.12383741793407,2.9884542974019643,-13.020674051850284,6.3471564601474135,-3.7084844572508815,-17.237987687093923,-5.564488090999789,-6.800615138036871,-4.3062314263745645,-6.277615961606299,5.637530649363503,-14.507602576597728,-1.915783670805811,-18.202034918882063,6.032043852550788,0.25863292144327604,10.877930172712187,9.061852603496586,-8.045618595275533,9.648516735315352,2.571081767081697,-6.8643781110055615,6.785060486405286,AMR
HG03709,HG03709,-19.80007749696685,6.2443009013482556,48.66326235374985,19.068862898495087,3.837326807629538,-1.660392397855744,-3.6925608257930986,1.0773199647304368,-4.881291040840845,-3.071091082740013,1.079488616411095,-3.647171198791639,4.765844868834642,-1.2489843789691926,-3.305829204554336,-4.56837250143809,-5.412185397601978,-10.60948056293246,2.7712447688065422,5.684287226119147,4.7759287792991,21.059348175992668,8.21213190560534,-4.119028405067784,13.215206255076422,-1.0165000023982205,-1.4127300043440914,-7.582298283782863,8.590122615859329,-0.615784202506257,-9.852268405367198,2.468954839529359,-1.053045089214408,16.069704619773095,0.6439575265960761,-0.9707925567499248,-1.7170572969468432,9.762243541478961,-4.7585976190863395,3.1911305297865966,-0.6221190244554878,-7.907841016297973,2.3352304928275496,-1.1298382932886926,20.986901317291977,-2.134470167630055,-0.4961855263120402,-16.68342810300996,-1.6912644730599122,17.64679138437634,SAS
NA19471,NA19471,76.0125402811769,-9.308077631408816,0.7840110399099667,-2.1225722252993595,-4.022491862878293,-6.164047188497556,2.9112960724383377,-11.331782513381574,-5.839593126193309,35.58437257097953,15.880805006301234,-2.3481122594238344,-3.5917429959250544,0.1521513865275144,-1.6897550994895276,-1.798549328847029,-1.46635781502813,-3.737371380539662,3.9777452029937046,2.586484352206369,1.2021413029876318,-1.5540439471563479,-2.822450886765478,5.9504998930193045,4.889295509732704,2.2518380394467763,2.50222537189485,-0.008020296263617343,-0.04275034379667799,-0.2421043319100415,-0.6628343120850784,0.3644355979050674,-5.179236037776064,2.767584942643884,-0.1457094605926231,1.9265386355525875,3.5344049353614753,-3.2691861206398727,4.144292693821101,-3.2524310901944675,4.301342671981546,1.8948726390767776,2.0548710088486355,1.2486399377117738,1.7884027325260339,-3.3552199696846787,-2.933491054976224,2.402968919148254,0.5625252111159115,3.5326904305314177,AFR
HG03306,HG03306,82.19848408143133,-8.189919091074996,0.6520817204739023,-2.579231801458906,-1.3739167907323715,-1.5039180200794564,1.50931874849641,-17.04904923180497,-1.6387894048716027,-9.915003165837215,-4.909079231695124,3.602902066081353,-3.846108156290381,3.058242871571652,2.309209458790642,1.7940670797191287,0.40664859308057594,-0.06113948853748324,3.216172946714604,-4.338851645104305,0.0069015399805680095,-0.0683766435080692,-1.4612624553355147,0.3148015408945613,-1.707489421755788,-1.3061669957348458,3.221276960290747,3.7545490150834526,-7.1087845223922645,1.0098430022890739,-0.3649116491928304,-2.771929370540373,2.5061469644954304,-1.6375725864791604,4.862172424596415,-2.1810071266453974,1.127311862334993,5.4349210566243285,-1.3202501194317515,4.421686324890577,2.244980611661076,0.7394427769614449,2.779911494616163,-0.42514057809923644,0.9093382060786006,1.4291095909758236,2.786271661804377,-2.093812545228164,5.099246886656523,-2.5322669681719256,AFR
HG02385,HG02385,-12.68342549464788,80.22355261020375,-8.683564877249996,-28.122163220839326,-0.9097734802658645,-29.717977104565968,-2.506322611538945,6.549106367935346,5.508105328921652,-1.1704997638138674,1.7024835167219499,-1.8838002992257183,1.7995363274939644,-0.40085388562565855,1.9783853502402469,-3.687323698580883,1.3270962079956858,6.657772385142755,-5.9038148905257595,-0.9467098913299439,-7.4256580385564765,-4.942947342042617,-4.13819189528912,2.859252308828432,5.226902634719798,3.9429398675132044,-6.8374456682641265,-7.301742289130642,6.689226357064915,2.5125338704142575,-6.252325951044367,0.419682113875682,1.067580584003434,7.441010051919465,2.7018019251471754,2.1759496791422865,-2.844202086686226,-4.412987866076204,-1.091347443139322,0.5728214953792412,-2.698904101776444,-3.84012742797038,-2.6149702019159418,0.14055287830346772,3.465026228120813,-3.0231216944280583,5.921353700349526,-1.9428446358243456,-1.217480201226666,-0.7112671118422179,EAS
NA19656,NA19656,-21.12729879866287,4.567329547528796,-34.2000291905067,42.96619554993321,2.278384367692519,-1.8148821231344088,6.634353291543898,2.1606874175499557,0.41365184336895333,0.7238232062972517,0.03799579278516403,-6.6558275381215815,-0.5577750217429662,8.85365513112851,12.411974843421016,-0.9871019163728598,-7.5573601673766415,25.32229231005063,-5.131314559343412,4.276003904431885,3.7499391477035062,-2.2644189933308496,-4.801488050063983,-5.665983549289967,3.3365346986711764,-5.781974006777104,6.8919874941901025,-2.1758096622231453,-2.856338894027254,1.8257780660110254,2.0252272639597195,6.865290042713232,-9.94082950061258,11.885758538551332,0.37365956131264677,-3.823680867301072,6.388577633374793,-12.515535170124732,-1.6186164259241003,5.4344702835595715,10.949539629703946,5.258464023240947,-13.384292450480409,-6.807355692937738,-2.000292745311005,5.095085654744145,-14.532585825405674,10.63168967811789,6.69957284022487,4.243504963105964,AMR
NA20766,NA20766,-33.010041756041225,-37.85022620554643,-11.042730362492783,-11.194149136821045,7.147460974998097,-1.929479493705651,8.461453310128466,0.13999694216813754,-4.345735655276816,-3.36086741600919,-3.1223649368536486,3.016581706568685,-0.06151233314005319,-5.581900744564646,-3.030917802766047,4.194415299419413,-1.935315883491711,-13.17004008352104,-1.2919002810008933,-2.9368457062879907,1.1671865713149026,-0.9938739814304625,-3.458001090887622,-0.9288952126964645,6.086563906817049,0.9640146654806153,-6.365245566596669,-1.1784643521288896,2.6803935155451715,10.459112847896535,-5.445294546191673,1.6584763261194553,4.543700897618654,6.368971728183946,-0.5283765754611283,1.6815906080266025,-3.6362630507143234,0.9237624750689777,6.059824702300294,-4.199950794841606,2.013003569041392,-3.8467112633774176,-6.698993533741603,-1.8348092747927425,6.067361859176871,-1.6707403621181223,-0.13224223695728063,-4.422114306823344,-1.164267926131088,-6.625867932167956,EUR
NA19711,NA19711,69.62865029894728,-10.345363756618589,-3.040034239291706,-0.5875052350794527,3.1512865043556006,-1.2245960537957703,-6.000074668094259,-5.757464936074919,2.3284680473537125,-0.8264456301280418,-2.913498801472335,-2.178208629322705,-2.9344208028059224,-1.1298928105932744,-1.2173957435957907,-6.635063186395408,2.2796773001798547,-1.4455687689969983,1.3795392300284122,-2.8695860719429724,-8.108301487634161,-1.1914746115351902,-4.536356028424216,-4.330979698060355,4.386734574813708,6.213601347864155,4.041228441633845,0.2828677914229331,4.605781598628068,4.95593634709747,4.041177352360222,-2.966818078496385,0.14686694435699094,-2.28336677173029,1.9629803491051854,1.6945034312805782,1.3692203597760548,2.6976353945302893,4.411324280231613,-2.3577903386622534,-5.95054880579679,-2.2685005764751174,-1.237181272435493,1.027142244098203,-3.778560076600056,-0.5078052862331355,-1.290882599641063,0.43933147532948275,-2.0074398216130156,-0.8297018057093408,AFR
HG04210,HG04210,-17.444742916295198,10.017024659493512,60.84846556397997,18.26500203283091,-1.9465934733629644,0.1348989492350443,-4.477073700643993,0.7475727190772823,-9.773291735643161,0.42664707118084894,-4.056717335653312,4.138323631197679,4.045822589050863,-0.11350127204327214,-6.530190529018881,1.7997959738358746,-6.20096598436132,0.7859417819736413,-0.3994675085192077,-1.1758291249570743,0.41621924797160387,-0.15835521091875396,7.68341713336368,-5.6754838453303895,1.0041595404664916,-3.8649097963560104,-5.164169605265939,-4.778546252995356,2.970939368558068,-4.720925287328301,1.5431083641807597,-2.250877501497879,-3.2565865904367364,-6.868045537012965,0.4977168017463909,1.1168665874217842,-4.236609438474308,-8.024627226821023,1.6750666400792367,3.17274624463703,-2.0902281098236193,4.067434029972475,0.011622660781712509,-1.438268869630775,3.936481504534463,-2.82165129134396,1.1018821386623219,1.45676225518399,-1.0306825289881625,1.7229136405873569,SAS
NA20541,NA20541,-30.979426592285257,-39.60850490147168,-13.198080016951247,-14.268844910538311,2.979230787698017,-0.18443312502957562,9.564207748476822,-4.6040695263839,-1.9794911127449506,-3.2787868908038016,-1.3030535618246246,1.6014185794462452,-1.439214094406291,-5.18360964191971,-6.916503180163439,2.770254119170277,-7.157856885505306,1.3413247898979956,1.195148602607028,7.719159803144662,5.642991612503695,-1.543631763025757,1.3743498925307933,1.1700890874673133,4.046108388527152,0.54018734398046,1.3921494559497904,3.2485587542585517,-4.2212949311312675,0.1911732406740326,4.109101444770421,-5.846590607874329,0.014930843510258815,0.031895946025543236,-9.804904617497925,-2.4261016230603634,2.5783635458895384,-2.440103219161995,-2.224971033373031,5.583159609813586,-1.614936985132557,2.211180388964032,0.9910010887503985,3.8367031639451032,-0.8222497474478816,-6.996970286786352,2.3978230353732837,-3.7837414286395847,-9.562007639370774,-2.942681430244768,EUR
NA12749,NA12749,-33.53694946278295,-37.408851128329324,-13.829367063063362,-9.786857763915531,28.442548127636886,-2.3966543998793215,-2.920757050505603,1.3331205456996151,0.18702718245658123,-1.1208969082371418,-1.3337314440383345,-0.4056311511363896,-2.062042306195605,8.8871780448162,-2.3212817440967424,0.468890131494579,-6.951891093045079,2.0379183760718607,-6.793126304278236,-2.0611989837323863,5.618629172290213,-6.96464278559189,-11.584295106397049,5.4291621200574625,-2.5432909618534265,6.256204231762648,-3.6442306035656173,-4.133744301250703,3.1412111816292483,2.0426879620848273,1.6151466075843537,4.7493234702790215,2.5599688823025852,0.7131933731245861,7.1834842341695415,14.981236940171621,-2.712796491521053,3.935217631306496,-11.534889092859295,-2.900829643389068,0.6309321420769677,-4.183106991950386,0.14321056972459364,11.03072348467677,3.3979728484582297,-7.9257016543078755,5.644072035108265,-11.301628628115141,-11.012938734669193,0.07013787593647701,EUR
HG03230,HG03230,-20.749399363560673,3.636314587011742,50.823050188479776,20.280800805831507,2.257662097552307,-2.783900056369067,-4.541358516197062,4.179897332484883,-5.822567470805154,4.350277785739555,-1.51609119210699,7.078579341934007,-23.615442035207458,36.89168771735624,4.785819481455369,8.023193617208465,13.659325826204462,42.532456294200955,-37.67825900332428,21.072160083295596,-96.47571474623246,-34.222644422755785,101.71147337096544,114.47296595244771,-28.351782013610656,-28.266849135505574,-10.685109881143282,-46.3596889127316,-9.577602187852799,18.39532417166765,32.86593168146382,1.8335311428140584,20.121340665448916,-2.8308950917398112,1.1900145753562676,-0.26858732111905476,-34.21485297414602,19.787791787547132,9.60954330179176,-28.951928132486522,-7.553520335654335,-1.0758296740521494,5.913420505749687,3.8204607033968645,4.316780616122819,9.373931460993788,-6.228874497426001,-1.4038337121483768,-0.321133171232483,-3.8172075902401965,SAS
NA20864,NA20864,-21.724948657118247,0.22244526906409742,43.14775641373686,16.439524191264848,3.119558424842719,2.397118276599732,1.561858597549111,-1.7107200143959993,4.129091301628651,0.3148179232475239,1.5820098499060462,-9.423880413527268,-6.999745772636497,5.365435530843054,-2.8326565053819444,-9.442800750454523,-2.231554817190443,5.922414971150381,-12.701198666034923,2.435684484502618,2.1832578377625147,3.284608159576976,-11.525671845314564,-1.649552491715652,-0.45566602592084754,2.354559330958294,6.741452858122082,7.015484012919544,-7.564385267404681,9.454631189543088,6.243534191574211,4.982186244448128,3.3322006057412774,6.286806154644668,-6.773996512017109,-4.444055677969471,-3.6598259781839224,4.251449598583732,5.537485927129024,1.5376849473952376,10.898521315881517,8.791370659683635,-1.91222524263224,-0.19876187882159155,-1.2025232978461966,-1.3107063635488074,3.8503063233182044,1.0848404391546254,2.596093811863652,-5.497203010258702,SAS
HG03085,HG03085,85.39513824197294,-9.598477257115604,0.8613235940238836,1.5021611233025078,3.7135313736300923,1.6668331805946441,-0.6997284187365849,10.381129935231266,2.495522131238866,-1.5144815539969048,1.2210906639840529,-4.911717109230297,-3.0134504366152526,-0.5325170045708666,3.635323949983128,2.4983590885317377,-3.2012453585957,-3.522517330313722,-3.1782144714236877,-1.8479504426759825,-2.5002728368560323,-3.608507097800515,0.33913801321252973,-6.1605709697690365,-7.407565057378734,-2.446150688909419,0.8151926845068806,-7.361232998380267,-0.26371797069412806,-0.18486989772978424,4.949693738320595,5.299098374994198,-0.7750972793026896,1.995846109269588,-10.867764274326696,3.340011036630364,0.4597430692200715,-1.620652147582663,-5.195892522878119,-3.0002307028522495,-4.646339239012686,0.20118356286479944,-1.0389664906427154,-1.1740143438541213,3.4742325752672167,0.4806767033162144,5.592890418167323,-3.61881124273756,2.6578374672037675,0.7810178479645878,AFR
HG02725,HG02725,-17.900552072665196,10.606283869452467,57.021600318623584,18.043003435595747,1.5298459442177594,1.7403714836165947,-2.7248628841890614,1.5396797092188417,-9.699042802873295,-0.6047649371177403,-4.461339212883779,11.534353792623294,-17.10284968550114,-0.8053800391897878,59.96865172853823,-24.119923978391594,2.2025762226560643,-29.805467599809553,9.468313381572713,-13.760233803490223,7.043962222637156,-1.6593906681377035,10.6672247227648,3.2070794797421844,12.680468995112836,16.589805598326198,0.9760780704919265,-6.413104487083025,-5.11987509229506,-8.368341469968291,1.9972056761332424,17.86705495615337,-11.730778997330788,-3.2078189205512513,4.400382249720666,-7.524943959384249,1.2826952869601453,1.0684470807912065,6.579132856584564,1.766443799113938,0.4155017147433997,-4.222826038265129,-3.275569803651084,17.286268137206353,-1.3708209117380017,-9.616214087424053,-9.208214583902965,7.856591372974037,-7.58520919851776,-2.343440440060734,SAS
HG00345,HG00345,-34.032613035941544,-28.541834517341105,-12.707092585083407,-7.728421892567489,38.90990943928822,6.707558166445807,-20.801386251624773,-4.633635053945952,9.369227294531921,13.673921698613135,-18.993164358628533,9.785318553783632,13.80973327176726,-15.535467609615058,4.28455107103718,-2.6600899611552618,6.561517194169717,9.6665319107591,7.5720819809933335,-0.6805056786944647,-6.334583231740828,4.39417577967008,-2.237925717815523,-0.013231012589542396,0.7253886160407488,-3.8510783136689963,3.947247827016147,10.897795971327128,1.1220994094432717,7.646342340954034,0.5456895939869977,0.6758633359430051,-1.2319698786999076,-1.0648998653916444,4.281934516170127,4.46900924270003,2.2247135441886714,-6.513734119315245,3.5852676727106236,2.197279215359297,2.983689985119471,1.9046892236427921,2.642471276022909,-4.491216302211909,3.739950653900887,-3.0017307189502715,-5.421473539122039,-5.3628863647652745,3.730889081106876,0.8725345011674792,FIN
HG04090,HG04090,-18.602271739009975,4.611444407415293,57.20404105900252,17.807161464209866,-2.003543599015061,-0.5732354861677571,0.9344517377414568,-0.6630948191061559,-1.91699207390623,-1.4353995159895927,-0.8816959730959522,0.9206316647898832,-1.6049738537831293,2.463537535178007,2.5110112723711415,0.5357189238719217,0.831826826258699,-4.069825216191114,-3.3596229506866075,-1.6198022853100622,1.7925906484787457,-1.9041976839634618,0.2656754435748912,1.9679227417573242,-0.6870808237770084,2.393942344888341,3.6544636596104034,-9.460345304336377,2.720466246609456,3.4790803819528495,2.6487582515490917,5.416750092347604,-7.550801459677783,4.8598625943205676,2.6627722810894348,-6.930323876823563,0.13564187810569386,-4.507082888622813,-1.34200664040493,-0.28444630436514634,7.215730537181271,7.866811442989741,-7.2250649473388595,-2.0963295152324406,11.147043631767716,-3.5298881071171775,3.645427939556618,0.5733324786482233,1.6417627370127574,-7.777114457096812,SAS
